UF,População,epiweek,corredor baixo,corredor mediano,corredor alto,ano,Unidade da Federação,Tipo,dado,escala
14,522636,18,0.0,0.07612628202892124,0.1752079588156108,2017,Roraima,Estado,srag,incidência
14,522636,19,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,20,0.0,0.11110591760653987,0.272762805832542,2017,Roraima,Estado,srag,incidência
14,522636,21,0.0,0.11046254549768464,0.2716251950904696,2017,Roraima,Estado,srag,incidência
14,522636,22,0.03914888148445495,0.2546076077866979,0.5147398775695142,2017,Roraima,Estado,srag,incidência
14,522636,23,0.016126718257615247,0.25335976318854625,0.5459791261799898,2017,Roraima,Estado,srag,incidência
14,522636,24,0.022078329072389158,0.11570539808047807,0.2179091366076256,2017,Roraima,Estado,srag,incidência
14,522636,25,0.0,0.07488057051220197,0.1722150544224823,2017,Roraima,Estado,srag,incidência
14,522636,26,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,27,0.0,0.03617891442734944,0.1109290038811428,2017,Roraima,Estado,srag,incidência
14,522636,28,0.0,0.07488057051220197,0.1722150544224823,2017,Roraima,Estado,srag,incidência
14,522636,29,0.022078329072389158,0.11570539808047807,0.2179091366076256,2017,Roraima,Estado,srag,incidência
14,522636,30,0.0,0.14081157445730907,0.3675118451490131,2017,Roraima,Estado,srag,incidência
14,522636,31,0.0,0.07553382200673031,0.1738109863711672,2017,Roraima,Estado,srag,incidência
14,522636,32,0.0,0.13790844853218065,0.35778902709793736,2017,Roraima,Estado,srag,incidência
14,522636,33,0.0,0.03798080334527043,0.11665704182528967,2017,Roraima,Estado,srag,incidência
14,522636,34,0.0,0.037350360585402635,0.11465070405007614,2017,Roraima,Estado,srag,incidência
14,522636,35,0.011808098418721658,0.2805587883959464,0.6206935021580293,2017,Roraima,Estado,srag,incidência
14,522636,36,0.0,0.037350360585402635,0.11465070405007614,2017,Roraima,Estado,srag,incidência
14,522636,37,0.0,0.06998696681853267,0.2216850673838997,2017,Roraima,Estado,srag,incidência
14,522636,38,0.0,0.03798080334527043,0.11665704182528967,2017,Roraima,Estado,srag,incidência
14,522636,39,0.0,0.16607624886879324,0.4594863609693125,2017,Roraima,Estado,srag,incidência
14,522636,40,0.0,0.10869793372943937,0.2669998861672138,2017,Roraima,Estado,srag,incidência
